Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Large_Transaction,Log_Amount,Amount_Level
-0.0019985603169521506,-0.0065106562590861025,-0.007260587475484529,-0.06965463116585487,-0.02661846034756053,-0.007255346209745605,-0.0018498877834509553,-0.013817440521464643,-0.0022472185797258078,-0.004670492705195641,-0.043997126013810645,-0.054095781744735526,-0.08450838285299948,-0.005417050706042804,-0.06888214994129256,-0.004548564343903877,-0.015587952838964655,-0.03132343800613762,-0.009696519479295574,-0.004814832116886642,-0.003508248409799439,-0.006008103424372572,-0.004434931070404846,-0.0019380271951612482,-0.002557012164869999,-0.0021338169865469775,-0.004054468467588393,-0.003083468513887352,-0.001616842066495011,-0.003020690434768851,-2.4298420986390066e-05,-0.0025211782696895587,-0.00048600628119517943
-0.0031713511989297583,-0.004933298931975041,-0.00649502082167455,-0.061744339583930385,-0.016710079424393905,-0.005543230687167779,-0.0017814636097310105,-0.011913679695575097,-0.0021898817582043945,-0.004302629985306139,-0.04082067970166809,-0.07780302851659589,-0.0863439192645053,-0.0038622577210763935,-0.06559955303754139,-0.0021398038423516273,-0.016183996622256447,-0.03254534173973673,-0.00802796251822517,-0.004258929250623854,-0.004069627470816137,-0.005286865956581204,-0.0027241550622562325,-0.0021953478225687885,-0.002783583044981447,-0.006634458256982054,-0.003385040830007105,-0.003180498400464404,-0.0016375057658798856,-0.004843003605582555,-0.00082141010187526,-0.005033860073647103,-0.0011763668114307812
-0.0024701373955989462,-0.009789523129961055,-0.01229087815843311,-0.012889416526919729,-0.02960906167090159,-0.006471101553053782,-0.002152508581945322,-0.01980611383046341,-0.0032956723745116738,0.002205502930427742,-0.06850079183745542,-0.01977926968531636,-0.11317612754642545,-0.0048269058280456445,-0.09271443685274562,-0.003893576436518242,-0.007849209708935106,-0.037504566477944944,-0.01733936629260005,-0.0026718181274354258,-0.004347323911731574,-0.0039227047789764154,-0.0028087580750225053,-0.002751700498964286,-0.007344319550031398,-0.0025532555360612418,-0.004112500113369983,-0.0036716975268080076,-0.0018826376096014073,0.0011478732265562573,-2.3521006969107346e-05,-0.002750108150954526,-0.00029653849977481105
-0.0034684155101119547,-0.0027715398134393913,-0.007014382659439274,-0.07284818874751287,-0.020759719721539255,-0.008098852849489163,-0.006141849958751145,-0.014718199084247088,-0.006381654829838479,-0.006172574930671695,-0.04725396377535625,-0.03439135708630552,-0.09136035253937236,-0.004445942480264002,-0.0727178699587846,-0.002314086066825377,-0.01556603581113711,-0.02852535096365803,-0.010977233656566223,-0.00481870574077246,-0.0032153044431373545,-0.00434545527448643,-0.0032824115178932568,-0.003119029942867192,-0.005624085875830893,-0.0037663083018282676,-0.0019315296391966602,-0.004067319458236721,-0.0019415092675950842,-0.005089417388597438,-5.27416718678877e-05,-0.00226636149178465,-0.0006944206593392545
-0.0035958189276086737,-0.0035873340789203826,-0.0064663456046856315,-0.07013318020300409,-0.021820401085667452,-0.007369149361947911,-0.001826507111774999,-0.014319552576054172,-0.00224004884181591,-0.004215934666618851,-0.05018088236968631,-0.0354557842290075,-0.08976958267069916,-0.0028238716949409953,-0.0760303590495631,-0.00617091831605141,-0.016551081358405138,-0.03438044726422824,-0.009683534594762393,-0.004634255224791722,-0.0038677243033652625,-0.004893384680204751,-0.0037642803993486853,-0.001985448240261532,-0.0017414217127843634,-0.004638691076603652,-0.003284131495384576,-0.004189163425619663,-0.0015599555593045651,-0.005287318941314654,-1.5862694125012295e-05,-0.0026868787378084686,-0.0009729206199259431
-0.0029218949142088475,-0.005555381989392586,-0.008457800345318688,-0.06692537460053737,-0.02840155998315178,-0.00729392988825513,-0.0018892886586127143,-0.012811141446783629,-0.003162656165298048,-0.006688352260807551,-0.041663092736409946,-0.07878061728538273,-0.06380977027558554,-0.0025457583636233475,-0.06451304454344801,-0.0022388455408929183,-0.016568599647490048,-0.031477674711568884,-0.007949548458118079,-0.0057280945954835535,-0.003519060835354074,-0.005724399365887589,-0.0028312582686056097,-0.0018862458774506214,-0.0016068911417912077,-0.002576717038356935,-0.00902557822180595,-0.0033952201364873752,-0.001727760532831394,-0.004875250277448711,-2.8092570433791397e-05,-0.0025472044994590617,-0.0010160659406545252
-0.002438570078629417,-0.00500541391495379,-0.008671494226099544,-0.011071629988579454,-0.09680968295185192,-0.007742001684022345,-0.01721010014525582,-0.0326024154087673,0.005625290766650387,-0.0027089389791327503,-0.0385544996331245,-0.018572595284418434,-0.07702924896220072,-0.01362823204584526,-0.060116565425879114,-0.003952724270826772,-0.022917337150903418,-0.0326615922955692,-0.007640709714951922,-0.0058116770399446955,0.009865460915484464,0.0075835620966075955,-0.01074236810333852,-0.005955882443791342,-0.0033964037491798784,-0.0032789903129361413,-0.005680936338746013,-0.003848776746195241,-0.006380815431935006,-0.01166891729236351,-8.530788533453019e-05,-0.005436646147763542,-0.0015960112426163958
-0.002145150542993378,-0.026451898703037727,-0.008662584334415307,-0.014386625641773414,-0.07703281335048223,-0.007480322984396455,-0.00179448090970045,-0.010704464636053696,-0.0032493910321184515,-0.004122390161404859,-0.044707335401567225,-0.07292669518805635,-0.06066764078263725,-0.004267703707788881,-0.049968429975980194,-0.0028651073471578294,-0.02816225667042495,-0.03358017307109393,-0.004910449911690426,-0.004527893606371387,-0.0033525970762637836,-0.005014012557819046,-0.0027583548637247386,-0.0024387102468646335,-0.004655862199733882,-0.0020067819367994466,-0.0031644066264658313,-0.00252173445777381,-0.0027738619774337605,-0.004518085235995475,-5.539959634948211e-05,-0.0031118918756437275,-0.0011566645066328066
-0.00238564770925933,-0.027499043856759223,-0.009192626243262088,-0.017150229320458298,-0.026006176043961708,-0.007080468231346028,-0.001853240505136486,-0.016506907258428887,-0.0034916837141189543,-0.021859792390333737,-0.042541800458387555,-0.08298747736618049,-0.06617238375007892,-0.0029625144274093925,-0.06744821299049411,-0.0028848761969207403,-0.01744987216690638,-0.03424201243399297,-0.007268428309834136,-0.005378596095507072,-0.0031432065266867584,-0.004713118325005927,-0.0036757988989038672,-0.002007676410539751,-0.0042117714581145676,-0.001935377582381102,-0.0019693172002389334,-0.004019286928606681,-0.0029573276300828445,-0.002911723984032738,-2.7801444979735686e-05,-0.004807149947350529,-0.0014006253105491697
-0.0020295670158085063,-0.002896005718440764,-0.010141934994215087,-0.023145006193055123,-0.01928753985521225,-0.008065637936409359,-0.0066901609356207065,-0.01871231735193345,-0.004426874507533225,-0.004806383133904007,-0.05702238633601541,-0.012111509762018692,-0.12199559629523496,-0.0042713178338555455,-0.08116427626602885,-0.005159952289109731,-0.018658235288641127,-0.04298486735095557,-0.0070991289554214,-0.006919721507963583,-0.003986580865746975,-0.003993550226115638,-0.0034867306742326705,-0.007023122237643682,-0.003535881486850068,-0.003310810345704396,-0.0031570541982644815,-0.005092957788718873,-0.004472138976918517,-0.0006386224252157812,-5.549881292049241e-05,-0.0024914399217358073,-0.0013093636289785017
-0.002537956864122409,-0.005017541046868528,-0.004871011288292472,-0.09968250014330257,0.04089890313789029,-0.00922325127785364,-0.011711562446995293,-0.01432675016902171,-0.010458805862483114,-0.00024990833873804295,-0.05866060901366292,-0.012059581475065797,-0.10023865905637389,-0.004187750746852356,-0.08001864820419392,-0.003194396803970216,-0.020437954533235873,-0.03434243162929148,-0.010413297494861754,-0.006602145322310471,-0.004771301835594587,-0.0059095143167780095,-0.0040952461355732205,-0.003375237191759892,-0.001637877457786763,-0.0024056017470372964,-0.006890170112349314,-0.006384118220206476,-0.002145966904446483,-0.006852290250512514,-2.3292546780761727e-05,-0.00679215522899983,-0.0015235405879441464
-0.007540985981787678,-0.00427448078964385,-0.00888346778584101,-0.06965097882121898,-0.018817480401143494,-0.004963388359279051,-0.0023404947072399275,-0.019103590515845315,-0.002889390734665446,-0.007780353057630788,-0.05247415082099306,-0.01565180742131508,-0.023533739837510302,-0.011517970931146362,-0.12487760917102346,-0.0024718362685564946,-0.018462932408299795,-0.04252897141602979,-0.007981113435000143,-0.00580010885110646,-0.004631937483117259,-0.00621949140284025,-0.0030884578571047532,-0.002200435526025246,-0.0036881858778447,-0.007621382516328488,-0.004127082249272662,-0.004534814957544038,-0.0017256445568521463,-0.00782508718912985,-2.992569025837868e-05,-0.002750096082709481,-0.00015477801156258563
-0.012350236845558084,-0.0206237304567335,-0.005668700555257755,-0.011942108192456547,0.05023156863065009,-0.0013195560745549101,-0.0022621026603185544,-0.020552300323523637,-0.002672511064993504,-0.0015816266263786476,-0.07661589046186415,-0.09009804198076414,-0.08143790880236333,-0.004243596465762814,-0.07718767841396554,-0.0060194281460224115,-0.021619089389008698,-0.03828045106083587,-0.010958778669074267,0.003035728172526136,-0.002746141438464242,-0.004850922569117016,-0.0055126918120418115,-0.002839237481508736,-0.013511462197767056,-0.006915998032751083,-0.005679319958349748,-0.0046775936365547255,-0.004885595020879457,-0.01095839700720831,-1.8832127535275792e-05,-0.0043280338581600745,-0.0010515065924972405
-0.0022269255019230277,-0.002522107433996094,-0.005098925052025756,-0.08031678650504788,-0.08808990863820555,-0.003644694850466203,-0.002546738104784101,-0.013561424819534682,-0.00242970912228361,-0.004365079296122162,-0.03843599188901532,-0.010280074689250619,-0.08505008635825466,-0.002723981424351374,-0.06313287462946035,-0.0027349281847219133,-0.015823976369524963,-0.0281551496767008,-0.006179673144025242,-0.005014458221309218,-0.003606558785554851,-0.0044232134854592115,-0.0031836567920390424,-0.0019870422267260187,-0.0018202947381511737,-0.001946160090678229,-0.006880574274689223,-0.005116283685480719,-0.005016017181424392,-0.0004618917493806958,-3.889427996916193e-05,-0.002703069927020901,-0.0006250199889083431
-0.002193344641671046,-0.0031857994882059783,-0.007494735230782297,-0.06665837953363518,-0.07892575759795907,-0.0057794993264001894,-0.008786914467643877,-0.012390744393537663,-0.008052178262804372,0.0015855037793775773,-0.04065530655406741,-0.06458880946772896,-0.0180397159315863,-0.001954642590640524,-0.05774835064189829,-0.002913383754683865,-0.015123152308578983,-0.033368452185770704,-0.01453750748503121,-0.0047847148583033,-0.0031257142487142106,-0.0035438827545385063,-0.00264288480269374,-0.0021086001410707215,-0.029623446766319124,-0.002137930904869984,-0.0019396999714365376,-0.0028102627676321393,-0.001887974804374554,-0.0014092863561644443,-3.929354571566679e-05,-0.0023601269133855336,-0.0009171821979222397
-0.00275096482980746,-0.006933539265740911,-0.009607879468664007,-0.08381265900599791,-0.09975667619040708,-0.002510844415054513,-0.0015788659123893384,-0.015838708291977997,-0.007083720190040986,-0.025419263851575426,0.04520649220664513,-0.010426583978557852,-0.10246661425684034,-0.004620120612915394,-0.0727422430720561,-0.002521185368135849,-0.008356236589985253,-0.03103011596863314,-0.009935791288769426,-0.004362389376281891,-0.002080118348986822,-0.00042809828398551595,-0.003547299088460155,-0.0025646252361311603,-0.002638536762675685,-0.004785308947727708,-0.004992785632994329,-0.0031418569458407397,-0.0016709474441412217,-0.004349949716052453,-3.417348972572175e-05,-0.01305238538773242,-0.00030817610470899073
-0.004091846913979561,-0.021333054812832583,-0.010554724945452615,-0.016748968277602996,-0.03379502978502348,-0.009392002409679273,-0.00384556214150141,-0.016153724958152624,-0.005068584838509845,-0.021558778517877932,-0.051580275321167116,-0.018265976541011777,-0.10982496200793242,-0.002622767288625275,-0.0490875046936992,-0.005347358372217942,-0.01913927563573646,-0.02845989717632357,-0.012656759837556198,-0.0056035307713109515,-0.003908883746652641,-0.005350970271370671,-0.005316990185632023,-0.0028668026800498024,-0.008495248805066118,-0.004112276765743324,-0.006925507262916661,-0.0048087384826156505,-0.003151677003330209,-0.005606758787905051,-6.095181854254569e-05,-0.002888245033793422,-0.0015185350263354877
-0.03102921391156288,-0.0037653050696912194,-0.003503618216786904,-0.014692722413107644,-0.08094637062117133,-0.0035643964934503848,-0.011763328217963822,-0.011228018723595244,-0.006957401276305381,-0.005063936163470392,-0.03574893194963174,-0.06837112568264046,-0.06074455702951608,-0.0026813838117049267,-0.0606889569650232,-0.0019997789868121374,-0.015254425009548555,-0.031056993822520442,-0.007784007357840953,-0.003962216838493278,-0.002966187605725371,-0.00484449993806661,-0.0029754403303670083,-0.0019630355431272603,-0.010581340518426654,-0.002195175132065406,-0.0036986124244260277,-0.0015535376918078968,-0.0025472581024127534,-0.003152836349540679,-3.1535845163084695e-05,-0.002129172872528982,-0.0006968502017668042
-0.003910125486837505,-0.005138958227823421,-0.0073757806875265385,-0.09154598729213453,0.03933292393055151,-0.013052663217029062,-0.0062670415345962485,-0.009073174733093313,0.008978626683572494,-0.0006358108689464488,-0.04959730416000661,-0.08262856436956387,-0.05529759595848739,-0.0034258786566922074,-0.08763404009086867,-0.009972801920023555,-0.020299377265973497,-0.03499214010092439,-0.008655798722120498,-0.005399406377764323,-0.006046796054874149,-0.00681531907920697,-0.004008968213177561,-0.0028004946391870286,-0.0031612411591505417,-0.004216891721880886,-0.004691843545910968,-0.004224650569236594,-0.0008259794246485704,-0.00806898352784912,-4.101370199980411e-05,-0.0062676888288537794,-0.0023814015940595663
-0.0028608391408665064,-0.0032989218033658767,-0.010402308631135,-0.07783544961325457,0.04656031140330293,-0.0021683807963541763,-0.006137042872231286,-0.016171380675037345,-0.007339890400286119,-0.0007330841798829301,-0.06810987074896027,-0.008691845571444186,-0.11311270200354118,-0.003601362974308476,-0.09221961764468128,-0.007826826339014936,-0.022308215227444327,-0.039275206978824966,-0.013543752572508241,-0.0025778596432357195,-0.0026670553685825926,-0.005563515631548379,-0.004724440523384281,-0.0030063948452063853,-0.002577101552671382,-0.004842987359598098,-0.006420519547943361,-0.005228391264412111,-0.0038512386227155643,-0.00503038512268319,-1.9433352254112935e-05,-0.0036952223347368578,-0.0008612391606040337
-0.002074021503553576,-0.021299510795636623,-0.00956480177907834,-0.07157627752075287,-0.02726395011094738,-0.006246656777780134,-0.004381639371415701,-0.010471275097813329,-0.0054264849117407555,-0.025351566829654004,-0.04211098474891286,-0.008519445856516891,-0.03704344396049148,-0.009633205219147817,-0.10157857159373312,-0.002779742259187867,-0.018719195271099276,-0.0345541386655215,-0.009628092906556572,-0.005619741010984076,-0.0030537305931716357,-0.00627972859939832,-0.002807917531892532,-0.002392857603720736,-0.00645399213766976,-0.0033234123133955647,-0.0052866393608624156,-0.0038517508981752192,-0.0027445267811884444,-0.004301733049196814,-0.00030504973338338565,-0.004118218953786942,-0.001379867369401167
-0.0016783836808793523,-0.002811634134754264,-0.0028323343759246,-0.0884864815775669,-0.03151077600240502,-0.005983447738728755,-0.002705879555003017,-0.014204022963301704,-0.0019487665632203883,-0.004748784056545715,-0.044336143267287687,-0.037239955218273835,-0.08778388272702732,-0.005480702037393782,-0.058563743086042896,-0.0037818551051804956,-0.016107383564023494,-0.03244569477498146,-0.009238481254341464,-0.005327949797727139,-0.004624389062010274,-0.006377966728157383,-0.003472777672132992,-0.002298715167714206,-0.0027774782804574553,-0.0018744957616502864,-0.004474438438241613,-0.00702201897914089,-0.0021900430145826264,-0.003790693203100836,-2.7070479352372923e-05,-0.002883970359283042,-0.001111812489314514
-0.001958798645388795,-0.0034323448794480005,-0.0068602425060746335,-0.016509643835116775,-0.09114078017641615,-0.0030961283843986592,-0.0012836863946388492,-0.013006824274709337,-0.010092892576627507,0.001340830566595541,-0.0441033489989255,-0.041399870282151544,-0.06506073119375672,-0.0022898018208091587,-0.09448024269579179,-0.0019984572144065406,-0.006621154974010425,-0.03579901823701402,-0.019880048076881988,-0.00421360172434575,-0.004047811708554723,-0.004468883754202869,-0.003736071880919664,-0.002436900686037685,-0.0019919126949341113,-0.0024373658521737703,-0.0030556045471857277,-0.006039291083728303,-0.0013804685736432513,-0.004772402657715212,-3.073118330143577e-05,-0.002768185448675427,-0.0010897547210391239
-0.003339386190061223,-0.003556155865937467,-0.0002598200679023624,-0.019143197829359245,-0.024121538413087427,-0.004010646795084347,-0.0021131120990007693,-0.020372766918627192,-0.005496614272243457,-0.004672761331299638,-0.06241037928276485,-0.09783012426712458,-0.07772063519960098,-0.0019052960082609456,-0.07690807542694585,-0.0018545250846062396,-0.008823876899290971,-0.0389191653389,-0.008455312746134156,-0.004513570001651011,-0.004345951874556221,-0.005251517046442697,-0.003970067145367774,-0.002316945834652233,-0.0019138945630570363,-0.001989373884722915,-0.0027573172718853125,-0.0019542058384020636,0.0002473158705341411,-0.0047898339941015045,-2.6308677364281628e-05,-0.0031937270034277216,-0.001453383814942987
-0.002615323428198441,-0.006936462177175521,-0.007246819586545055,-0.06520389231282323,-0.02586918515540309,-0.00610676929082284,-0.001806937871311588,-0.01258128894003689,-0.002054906805649673,-0.0046771256961629405,-0.039053703612370795,-0.07320403993573829,-0.08328829757166997,-0.0052165127157654066,-0.06496254052415583,-0.00499460054719032,-0.015785942333000565,-0.03086401424608375,-0.008081957840928852,-0.004899472061720796,-0.00362945376676125,-0.006310516344742542,-0.004504617912264055,-0.0018864281051033816,-0.0027449515883886453,-0.0021824828489624055,-0.003943819019390418,-0.002509849961910779,-0.001996220341640926,-0.0013912359485997677,-2.6066365944271807e-05,-0.002634114352782703,-0.0009326219065901508
-0.0032313419522122396,-0.0037381356642347693,-0.0036573709117467975,-0.07323362717388977,-0.021383510614172044,-0.00729215353582036,-0.0017162058170036136,-0.015735276698064814,-0.009045918508507089,-0.0038851090283286704,-0.05056396237974083,-0.06314275160628229,-0.06432083309887275,-0.0019704740502769448,-0.07266751043631814,-0.006553113274114313,-0.015502177786266256,-0.033279783491776106,-0.007946959315600348,-0.0045130929762738125,-0.004354889834669256,-0.004608485286577817,-0.0034013216189769683,-0.002574944664226543,-0.0016089405073437626,-0.0018419300111399773,-0.0030130852198235426,-0.003968050647052221,-0.0022002998989971295,-0.005244598482457915,-2.7896612556589998e-05,-0.0027452198903927835,-0.0011732001224931397
-0.006373536536379451,-0.0024591053946035136,-0.00472867723751938,-0.06823668885876052,-0.08496271461415586,-0.0039484876534250975,-0.0017761503020977956,-0.013875556191604705,-0.003846918900497637,-0.004704772266488724,-0.04028936922402517,-0.022827425479681227,-0.06612923908008608,-0.0033906661616598215,-0.07067519748692638,-0.0026995416081482186,-0.016411557479154324,-0.032345822372853425,-0.007372569048483141,-0.004547842437850445,-0.003753141921504679,-0.005310011513772182,-0.0031259392302644138,-0.002064164979662582,-0.0025603510258469355,-0.002580982286065329,-0.004265947392162636,-0.006500340445980167,-0.0013599816728135576,-0.0033054694639286022,-3.117892484417492e-05,-0.0025767048983317523,-0.0011061190297248723
-0.0024360735208643807,-0.003959535375905999,-0.005172045500984377,-0.07387708808063002,-0.08587707559020527,-0.0056453908229780695,-0.0037714826007978724,-0.010309514701234304,0.006509406618117698,-0.00421994530588071,-0.03527182605437021,-0.013814680353951603,-0.0843096980520578,-0.0030923774802708703,-0.06389540048028801,-0.002597553736306779,-0.026362656917268936,-0.027589857397719672,-0.0048905090877810024,-0.004616282901724772,-0.003946913724762858,-0.00733435713398546,-0.0027415633867876087,-0.0029021119526857872,-0.0039275410083716026,-0.002135534456384431,-0.006230922209994376,-0.003572296655589595,-0.0016038635257674399,-0.003722376134717188,-3.437323503593884e-05,-0.0052051384109288714,-0.0015855919381857235
-0.002184949465898896,-0.0022576943364065252,-0.004987339240529612,0.009790303990021494,-0.10317362305965631,-0.005033724563952858,-0.014654722422104445,-0.014256717072684753,-0.01157138448478514,-0.005670956944837667,-0.04117736746209259,-0.038376707622864284,-0.07209765999892687,-0.002335244222018343,-0.0765884835610572,-0.0054804389918874175,-0.017398204120408843,-0.036612489616009956,-0.009625224280265604,-0.004908394217229237,-0.0038841372684594077,-0.004733385045267152,-0.005036163310558508,-0.0019119667101662016,-0.006930890306615976,-0.0022647104391254305,-0.002537022323206532,-0.0038495013362692464,-0.0033821321002770522,-0.002626055354672099,-2.643795835161867e-05,-0.003221157288491572,-0.001137589981700485
-0.0020575295705410335,-0.019969832258149325,-0.011059331224907916,-0.021603658323775407,-0.029847252897766286,-0.007347262047473966,-0.002141474642706792,-0.016056624588350367,-0.005049371201962286,-0.010358753478044009,-0.051433703394123294,-0.02054636137824325,-0.10320453013911764,-0.0027481755128329305,-0.08467137564156672,-0.0027342040632960035,-0.018691599867228126,-0.03665904785638381,-0.007901136320528274,-0.004891439689813623,-0.003778937111100939,-0.005748195492430406,-0.003311627745849944,-0.0032045630261666107,-0.0025928790801029314,-0.003044573570431024,-0.004344194977058735,-0.0032643648833142144,-0.0033207713083377253,-0.0051046472075841265,-3.534927721174148e-05,-0.003258385377716387,-0.00016101796223248185
-0.0037229041845445936,-0.003535339146179489,-0.005957168995829476,-0.08407710122599504,-0.016898347083917447,-0.007994478497756705,-0.003286296487073765,-0.013957776899695932,-0.00572123544800963,-0.005253130773253154,-0.047702614555250114,-0.034616980173343186,-0.0898335938889857,-0.004552173749602188,-0.07039103391503884,-0.0073573510338656575,-0.015464170274879143,-0.03264225448639768,-0.008142249342237104,-0.0024798422343115635,-0.0036940645490115883,-0.004098873262755939,-0.003410503045836008,-0.0021299502455608536,-0.0019012592479585324,-0.0019179034510992412,-0.0027307452164353264,-0.005325235585379693,-0.0018258849877339832,-0.0056647930497032446,-2.8269382044307736e-05,-0.002862401877980014,-0.0009662448183971984
-0.003164443753528628,-0.008261586690544264,-0.008388838062683568,-0.07896898410079724,0.03334768299149554,-0.012033805775122012,-0.01667857660945567,-0.03078133977323915,-0.0040117603954049185,-0.00622712084248939,-0.0410407377525581,-0.08858322285285933,-0.03531043526993117,-0.008170600025829915,-0.052747081954954735,-0.008120591894125005,-0.020332787468956483,-0.03712466918185962,-0.010916983873624607,-0.0008581479966451313,-0.005188984724259862,-0.005813518200979125,-0.00665981396613934,2.6893514082493783e-05,-0.010186732438805567,-0.006280747105501075,-0.007114830501514933,-0.005129125816950538,-0.004377991751404259,-0.0032875392386813745,-2.6763361660911926e-05,-0.004862628247286156,-0.0028663579941211256
-0.0025641701922787434,-0.0250190140414142,-0.008460980783007752,0.0154834003365276,-0.03124782481615524,-0.006002078052829746,-0.0024066363270531118,-0.020735655657724242,2.4230618284005215e-05,-0.029392195552420328,-0.05609186781641856,-0.09422459363376078,0.038244436707749754,-0.0046582301734281175,-0.1356948026396466,-0.0026905339837444355,-0.014222316737292079,-0.056583183150065275,-0.00795703945695153,-0.005364542014542859,-0.004383864344105058,-0.004626185713193207,-0.004151950590442544,-0.0035521039566443137,-0.0018361232568633217,-0.007810679218211135,-0.007413286534150261,-0.005754577800131771,-0.0029073904769083797,-0.005339215653995592,-2.5181774408001756e-05,-0.002252542319353133,-0.0005254721115297773
-0.003769689248173216,-0.005351914314978845,-0.0067070442927502074,-0.0751798345386775,-0.02201323274754334,-0.007760958472726451,-0.0016148919860366807,-0.01425299417014287,-0.0022967069278879526,-0.003917346915060658,-0.05116758253225241,-0.023068568442514904,-0.09308786112956384,-0.0031027843756755314,-0.08008866185877479,-0.005076339055789466,-0.014264258751628423,-0.033295840833612145,-0.01060300967780469,-0.004658684972957141,-0.003693856293840444,-0.005026347897867087,-0.003480277238699748,-0.001962807219138579,-0.004134255873827436,-0.004031516958097643,-0.003447645919158995,-0.004250021423319712,-0.001701671863938037,-0.004051048603449855,-1.7381691160966565e-05,-0.0023022325271009987,-0.0007649023625469354
-0.00262040023456044,-0.003257776833689395,-0.0053540940219832375,-0.07953777970728612,-0.05862114117142696,-0.006535697205657549,-0.0016937574101337524,-0.012897743998149639,-0.005219733542615041,-0.006196303667116344,-0.0388795958687809,-0.07535346384016325,-0.04843422242769001,-0.0017561359562476117,-0.062084310977153175,-0.0022609282693851493,-0.01635622370789755,-0.02991395527278699,-0.005554157946763424,-0.004477515244459968,-0.0037585716654761777,-0.004360253458923207,-0.003297915134301364,-0.001683397556501244,-0.0018948601363307672,-0.002193504141942951,-0.006350292516084541,-0.001210243355776739,-0.0005306550625572317,-0.004755520672249922,-4.402369992417386e-05,-0.002278643969642131,-0.000779352442845905
-0.0033039664658102946,-0.003929265218073337,-0.009392371997379165,-0.07592656906203628,-0.04367035186901852,-0.006371153447081009,-0.0026994897751898964,-0.015338999856196266,-0.002026911501375632,-0.0038619577630474218,-0.05185685837012628,-0.03696573419662227,-0.05394190275874924,-0.0030106786920512238,-0.07336541120410739,-0.0035053597693304535,-0.02646428387717757,-0.034848661664704295,-0.0072893039860782655,-0.004693018771643353,-0.003358174215987469,-0.004189039481278307,-0.0030257284518424073,-0.0019563031557100446,-0.004276648899379816,-0.0020609272793731064,-0.0028285819151689907,-0.003155138780889439,-0.0015464258137664257,-0.005561946848702431,-5.2939599923749664e-05,-0.004433730150976369,-0.0012343362772481742
-0.0022469486399616908,-0.0029882003506196864,-0.004473544177313563,-0.08314390968272946,-0.015411105879608557,-0.003445360867376395,-0.005338697894807763,-0.014527282812752902,-0.006920070877637372,-0.004224434414452689,-0.04619539919417662,-0.08245137154168981,-0.037597300741106544,-0.002164853386537892,-0.06960525094107461,-0.005872640700197849,-0.016950384480587905,-0.035631700169422305,-0.00728653463414201,-0.004610221992163801,-0.005219705555686336,-0.005024512724543126,-0.003016304715809554,-0.002259251943458515,-0.005584301805191135,-0.002876717581860719,-0.009886787254056867,-0.004723082537883638,-0.0029625529111972438,-0.0051736572831059665,-2.4628568296596643e-05,-0.002232443395836451,-7.301146107360243e-05
-0.003895257217556735,-0.004134807720210084,-0.008264660687256824,0.021887083861965834,-0.024053647370372508,-0.0033851977143139513,-0.008976878919102827,-0.017808882881262148,-0.008893981897715338,-0.006030239153238768,-0.0788843145902579,-0.0206219415201021,-0.11925567193803037,-0.006390102701885271,-0.09503991722384245,-0.002396200463082315,-0.01918818855298661,-0.046470682496838285,-0.006192947199519425,-0.004909352669240122,0.011144551397359757,-0.007587033806646205,-0.004133178162432545,-0.002191124462140221,-0.005867975427758523,-0.006954011057392738,-0.0056037176574703085,-0.006428793852930054,-0.0019797629227757967,-0.0036917544454833206,-2.6883197699906776e-05,-0.0025753967945682616,-0.00134130167162359
-0.0044100107231437695,-0.0032784837692416448,-0.009840505764830379,-0.09269162154513144,0.04146011148566287,-0.009288493285144955,-0.009935433532214691,-0.013274984862904399,-0.010466940060756639,-0.007140122619266518,-0.054644999714569736,-0.02048743841189656,-0.10919022766310094,-0.003351787854041601,-0.06513373038474571,-0.0051786446455432695,-0.01582934058673062,-0.037369341775367874,-0.008719804427617385,-0.0055007813673924365,-0.005508542829714864,-0.0070703916320803,-0.006251512971204061,-0.0035742606740705118,-0.006794577974264283,-0.0024791778303322356,-0.0029796776366332123,-0.0027355603058994015,-0.002000041501221066,-0.00859041868944741,-0.0010886504636845949,-0.005771035239236762,-0.0010257418608357644
-0.005043412555438958,-0.003941031387895226,-0.008025724461056675,-0.08453751151756783,-0.09054149275670481,-0.006491827708111367,-0.007765182481793738,-0.009090163610233185,-0.005544007291210631,-0.023669680507031148,-0.03770869105465121,-0.018497327224878225,-0.01971331727937644,-0.010918789136226044,-0.05717369536243031,-0.0033573646116322655,-0.023439151797214706,-0.03624320457364724,-0.007054890644989489,-0.0021906494575305384,-0.003612999285167835,-0.00600260011177173,-0.003090286489541501,-0.0036892565949455795,-0.003152349120164153,-0.002487863460195264,-0.0033751205052362137,-0.0042625440622529485,-0.0025028340017845354,-0.004810009217440199,-5.652470854873612e-05,-0.0033054996747233388,0.0011528315348786609
